arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms
gpt_oss_120b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates elevated heat, but the condition is not critical.",False,1,1424.2496490478516
gpt_oss_120b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",1,Xs2,MEDIUM,0.72,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates elevated heat, but the issue is not critical.",False,1,5631.956338882446
gpt_oss_120b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",2,Xs2,MEDIUM,0.72,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates elevated heat, but the issue is not critical.",False,1,1465.951681137085
gpt_oss_120b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a severe overheat, suggesting bearing failure with metal dust present.",False,1,1258.4021091461182
gpt_oss_120b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",1,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a severe overheat, suggesting bearing failure with metal dust contamination.",False,1,1647.5551128387451
gpt_oss_120b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",2,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows severe overheating, indicating a cooked bearing with metal dust contamination.",False,1,1787.9068851470947
gpt_oss_120b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",0,W0,HIGH,0.92,"[gpt-oss-120b] Motor sensor W0 shows a critical failure — the motor has tripped, will not restart, and the windings appear scorched.",False,1,1877.0761489868164
gpt_oss_120b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",1,W0,HIGH,0.92,[gpt-oss-120b] Motor status sensor W0 indicates a high‑severity shutdown as the motor has tripped and windings are scorched.,False,1,1781.9688320159912
gpt_oss_120b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",2,W0,HIGH,0.92,"[gpt-oss-120b] Motor sensor W0 indicates a complete failure with scorched windings, requiring immediate shutdown.",False,1,1520.0347900390625
gpt_oss_120b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,0,Xs4,MEDIUM,0.78,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden drop to zero, likely due to a split hose leak.",False,1,1578.8359642028809
gpt_oss_120b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,1,Xs4,MEDIUM,0.78,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a severe drop due to a split hose leak.,False,1,1780.8516025543213
gpt_oss_120b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,2,Xs4,MEDIUM,0.78,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a severe drop to zero, likely due to a split hose leak.",False,1,1388.6139392852783
gpt_oss_120b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,0,Xs2,HIGH,0.92,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a severe failure as the bearing was thrown and the spindle is locked solid.,False,1,1804.9554824829104
gpt_oss_120b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,1,Xs2,HIGH,0.92,[gpt-oss-120b] Bearing sensor Xs2 reports a catastrophic failure causing the spindle to lock solid.,False,1,2272.8583812713623
gpt_oss_120b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,2,Xs2,HIGH,0.92,[gpt-oss-120b] Bearing sensor Xs2 indicates a severe failure as the bearing was thrown and the spindle is locked solid.,False,1,1825.8097171783447
gpt_oss_120b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 reading zero, indicating a possible pump failure and cutting head overheating.",False,1,2925.614356994629
gpt_oss_120b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,1,W3,MEDIUM,0.78,[gpt-oss-120b] Coolant flow sensor W3 reading zero indicates a coolant leak and risk of cutting head overheating.,False,1,1888.3652687072756
gpt_oss_120b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,2,W3,HIGH,0.92,"[gpt-oss-120b] Coolant flow sensor W3 shows zero flow while the cutting head is overheating, indicating a critical cooling failure.",False,1,1533.6716175079346
gpt_oss_120b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",0,W0,HIGH,0.92,[gpt-oss-120b] Motor sensor W0 indicates a complete burn-out and the motor is not running.,False,1,1265.6590938568115
gpt_oss_120b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",1,W0,HIGH,0.92,[gpt-oss-120b] Motor sensor W0 indicates a complete burn-out and the motor is not running.,False,1,2663.4321212768555
gpt_oss_120b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",2,W0,HIGH,0.92,"[gpt-oss-120b] Motor sensor W0 shows a complete burn-out, the motor is not running at all.",False,1,1261.9366645812988
gpt_oss_120b__production,H07,M2 bearing gone. grinding noise then a bang. line down,0,Xs2,HIGH,0.92,"[gpt-oss-120b] Bearing sensor Xs2 indicates a severe fault with grinding noise and a bang, causing the line to stop.",False,1,1000.0579357147216
gpt_oss_120b__production,H07,M2 bearing gone. grinding noise then a bang. line down,1,Xs2,HIGH,0.92,"[gpt-oss-120b] Bearing sensor Xs2 indicates a severe failure with grinding noise and a bang, causing the line to stop.",False,1,2438.496351242065
gpt_oss_120b__production,H07,M2 bearing gone. grinding noise then a bang. line down,2,Xs2,HIGH,0.92,"[gpt-oss-120b] Bearing sensor Xs2 indicates a severe failure with grinding noise and a bang, causing the line to stop.",False,1,1212.4929428100586
gpt_oss_120b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",0,Xs4,HIGH,0.92,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a severe drop due to a cracked pump housing and widespread oil leak.,False,1,1621.1035251617432
gpt_oss_120b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",1,Xs4,HIGH,0.92,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a severe leak after the pump housing cracked, requiring immediate shutdown.",False,1,1215.632677078247
gpt_oss_120b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",2,Xs4,HIGH,0.92,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a catastrophic pump housing crack and oil leak, forcing an immediate shutdown.",False,1,1552.9000759124756
gpt_oss_120b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",0,Xs7,HIGH,0.92,"[gpt-oss-120b] Torque sensor Xs7 indicates a severe spike, consistent with gearbox teeth shearing and catastrophic failure.",False,1,1706.4549922943115
gpt_oss_120b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",1,Xs7,HIGH,0.92,[gpt-oss-120b] Torque sensor Xs7 shows a severe spike consistent with a catastrophic gearbox tooth failure.,False,1,1398.965835571289
gpt_oss_120b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",2,Xs7,HIGH,0.92,"[gpt-oss-120b] Torque sensor Xs7 shows a severe spike, consistent with gearbox teeth shearing and loss of drive.",False,1,1398.1530666351318
gpt_oss_120b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,0,Xs3,MEDIUM,0.78,"[gpt-oss-120b] Motor temperature sensor Xs3 detected a rapid rise above safe limits, causing the breaker to trip.",False,1,3913.576364517212
gpt_oss_120b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,1,Xs3,HIGH,0.92,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates a rapid overheat to 180 °C, causing the breaker to trip.",False,1,1688.8716220855713
gpt_oss_120b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,2,Xs3,MEDIUM,0.78,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates a rapid overheat, triggering a breaker trip.",False,1,1435.97412109375
gpt_oss_120b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",0,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a concerning rise, suggesting the bearing may fail imminently.",False,1,1644.3324089050293
gpt_oss_120b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",1,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate overheat, suggesting the machine should be shut down soon.",False,1,1285.0465774536133
gpt_oss_120b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",2,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a severe condition, indicating the machine should be stopped immediately.",False,1,3922.116994857788
gpt_oss_120b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,0,Xs0,LOW,0.55,"[gpt-oss-120b] Vibration sensor Xs0 detected a minor increase, indicating early signs of rotor mounting failure.",False,1,1540.8642292022705
gpt_oss_120b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,1,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detected a small vibration that progressed to a rotor tearing loose from its mount.,False,1,2309.733629226685
gpt_oss_120b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,2,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detected a low-level vibration that may indicate a developing rotor mounting issue.,False,1,1978.4133434295652
gpt_oss_120b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",0,W0,HIGH,0.92,[gpt-oss-120b] W0 sensor indicates a critical shaft failure causing the machine to stop.,False,1,1293.830633163452
gpt_oss_120b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",1,W0,HIGH,0.92,[gpt-oss-120b] W0 sensor indicates a critical shaft failure causing the machine to stop.,False,1,1016.4988040924072
gpt_oss_120b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",2,W0,HIGH,0.92,[gpt-oss-120b] W0 sensor indicates a critical shaft failure causing the machine to stop.,False,1,1183.1064224243164
gpt_oss_120b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,0,Xs8,LOW,0.52,"[gpt-oss-120b] Hydraulic pressure sensor Xs8 shows a low-level anomaly, likely from a split line that caused the press ram to drop.",False,1,2452.31294631958
gpt_oss_120b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,1,Xs8,HIGH,0.92,[gpt-oss-120b] Hydraulic pressure sensor Xs8 indicates a severe drop due to a split line causing the press ram to fall.,False,1,1774.329662322998
gpt_oss_120b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,2,Xs8,HIGH,0.92,[gpt-oss-120b] Hydraulic pressure sensor Xs8 shows a severe drop caused by a split hydraulic line that made the press ram fall.,False,1,2831.786870956421
gpt_oss_120b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,0,Xs2,LOW,0.55,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a slight rise, indicating a minor increase in bearing heat.",False,1,1848.007678985596
gpt_oss_120b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,1,Xs2,LOW,0.52,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a slight increase, indicating a low‑severity temperature rise.",False,1,1255.0017833709717
gpt_oss_120b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,2,Xs2,LOW,0.55,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a slight increase, indicating a low‑severity temperature rise.",False,1,783.3380699157715
gpt_oss_120b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",0,Xs3,LOW,0.52,[gpt-oss-120b] Motor temperature sensor Xs3 indicates a mild warmth increase — monitor but no immediate action needed.,False,1,1970.6897735595703
gpt_oss_120b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",1,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a mild increase, indicating a slight warmth but no immediate concern.",False,1,3931.6465854644775
gpt_oss_120b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",2,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a mild increase, indicating a slight warmth but not an urgent issue.",False,1,774.5275497436523
gpt_oss_120b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,0,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 reading slightly low, indicating a minor pressure drop.",False,1,1089.6406173706057
gpt_oss_120b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,1,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight drop below normal — early warning of possible pressure loss.,False,1,2625.918388366699
gpt_oss_120b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight drop below normal, indicating a minor pressure issue.",False,1,724.642276763916
gpt_oss_120b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",0,Xs12,LOW,0.52,"[gpt-oss-120b] Acoustic sensor Xs12 detects a faint buzz, indicating a low‑severity noise issue but components remain within tolerance.",False,1,2102.665662765503
gpt_oss_120b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",1,Xs12,LOW,0.52,"[gpt-oss-120b] Acoustic sensor Xs12 detects a faint buzz, indicating a low‑severity early warning of possible noise issue.",False,1,2753.926038742065
gpt_oss_120b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",2,Xs12,LOW,0.52,[gpt-oss-120b] Acoustic sensor Xs12 shows a low-level buzz indicating a minor noise issue.,False,1,890.7380104064941
gpt_oss_120b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,0,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight 3% drop, indicating a low‑severity issue.",False,1,1510.1547241210938
gpt_oss_120b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,1,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight 3% drop, indicating a minor issue.",False,1,945.9118843078612
gpt_oss_120b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,2,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight 3% drop, indicating a minor issue.",False,1,2040.212154388428
gpt_oss_120b__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",0,Xs2,LOW,0.52,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a mild rise, indicating a low‑severity early warning.",False,1,1972.209453582764
